name,label,value,reporting_period,non_numeric_value
Alphabet Inc.,ceo_pay_ratio,27.0,2020,
Alphabet Inc.,emissions_scope_3,11669000.0,2019,
Alphabet Inc.,female_employees,24.0,2016,
Alphabet Inc.,ceo_pay_ratio,4e-06,2018,
Alphabet Inc.,ceo_compensation_total,1333557.0,2017,
Alphabet Inc.,ceo_compensation_total,199718200.0,2016,
Alphabet Inc.,ceo_compensation_total,1881066.0,2018,
Alphabet Inc.,ceo_compensation_total,280621552.0,2019,
Alphabet Inc.,ceo_compensation_total,7425547.0,2020,
Alphabet Inc.,Employees,174014.0,2021,
Alphabet Inc.,Revenue,,2018,136.82B
Alphabet Inc.,Revenue,,2019,161.86B
Alphabet Inc.,Revenue,,2020,182.53B
Alphabet Inc.,Revenue,,2021,257.64B
Alphabet Inc.,Water_withdrawn_total,21535.0,2020,
Alphabet Inc.,Water_discharged,7344.0,2020,
Alphabet Inc.,net_zero_goal,2030.0,2020,
Alphabet Inc.,Gender_balance_of_the_companys_workforce,32.0,2020,
Alphabet Inc.,Gender_balance_of_the_companys_workforce,32.5,2021,
Alphabet Inc.,Employees,135301.0,2020,
Alphabet Inc.,emissions_scope_1,45073.0,2021,
Alphabet Inc.,emissions_scope_2_market,1823132.0,2021,
Alphabet Inc.,emissions_scope_2_location,6576239.0,2021,
Alphabet Inc.,"Ready for publishing (scope 1,2)",,2021,True
Alphabet Inc.,Revenue,,2017,110.9B
Alphabet Inc.,emissions_scope_3,9503000.0,2021,
Alphabet Inc.,Gender_balance_of_the_companys_senior_management,27.1,2021,
Alphabet Inc.,Gender_balance_of_the_companys_senior_management,26.7,2020,
Alphabet Inc.,Water_withdrawn_total,19536.0,2019,
Alphabet Inc.,Water_discharged,6620.0,2019,
Alphabet Inc.,Water_withdrawn_total,23836.0,2021,
Alphabet Inc.,Water_discharged,6567.0,2021,
Alphabet Inc.,revenue_in_usd,181.7,2021,
Xinyi Solar Holdings Limited,total_energy,23344.0,2021,
Xinyi Solar Holdings Limited,total_energy,19634.0,2020,
Xinyi Solar Holdings Limited,Water_discharged,13.7,2021,
Xinyi Solar Holdings Limited,Water_discharged,12.4,2020,
Xinyi Solar Holdings Limited,emissions_scope_1,237.04,2021,
Xinyi Solar Holdings Limited,emissions_scope_1,176.0,2020,
Xinyi Solar Holdings Limited,Scope 2 (Undefined),15120.0,2020,
Xinyi Solar Holdings Limited,Scope 2 (Undefined),18733.0,2021,
Xinyi Solar Holdings Limited,employee_turnover,25.9,2020,
Xinyi Solar Holdings Limited,employee_turnover,31.3,2021,
Xinyi Solar Holdings Limited,Gender_balance_total,6.8,2021,
Xinyi Solar Holdings Limited,Gender_balance_total,6.3,2020,
Xinyi Solar Holdings Limited,net_zero_goal,2050.0,2021,
Xinyi Solar Holdings Limited,revenue_in_usd,2.5,2021,
Koninklijke Philips NV,Employees,78548.0,2021,
Koninklijke Philips NV,Revenue,,2018,18.12B
Koninklijke Philips NV,Revenue,,2019,17.15B
Koninklijke Philips NV,Revenue,,2020,17.31B
Koninklijke Philips NV,Revenue,,2021,17.16B
Koninklijke Philips NV,emissions_scope_2_location,182308.0,2020,
Koninklijke Philips NV,emissions_scope_1,32286.0,2020,
Koninklijke Philips NV,emissions_scope_2_market,2675.0,2020,
Koninklijke Philips NV,emissions_scope_3_purchased_goods_and_services,2084893.0,2020,
Koninklijke Philips NV,emissions_scope_3_capital_goods,160378.0,2020,
Koninklijke Philips NV,emissions_scope_3_fuel_and_energy_related_activities,219914.0,2020,
Koninklijke Philips NV,emissions_scope_3_waste_generated_in_operations,5118.0,2020,
Koninklijke Philips NV,emissions_scope_3_business_travel,70454.0,2020,
Koninklijke Philips NV,emissions_scope_3_employee commuting,73549.0,2020,
Koninklijke Philips NV,emissions_scope_3_downstream_transportation_and_distribution,429479.0,2020,
Koninklijke Philips NV,emissions_scope_3_use_of_sold_products,31033765.0,2020,
Koninklijke Philips NV,emissions_scope_3_end_of_life_treatment_of_sold_products,66449.0,2020,
Koninklijke Philips NV,total_energy,559975.0,2020,
Koninklijke Philips NV,renewable_energy,401377.0,2020,
Koninklijke Philips NV,Does the company have TCFD report?,,2020,True
Koninklijke Philips NV,Water_withdrawn_total,777.47,2020,
Koninklijke Philips NV,Water_discharged,311.67,2020,
Koninklijke Philips NV,water_withdrawal,29.61,2020,
Koninklijke Philips NV,Unadjusted_pay_gap,12.8,2020,
Koninklijke Philips NV,Gender_balance_of_the_companys_senior_management,33.0,2020,
Koninklijke Philips NV,employee_turnover,13.0,2020,
Koninklijke Philips NV,Gender_balance_of_the_companys_executives_and_executive_board,24.0,2020,
Koninklijke Philips NV,Gender_balance_total,39.0,2020,
Koninklijke Philips NV,Employees,81592.0,2020,
TE Connectivity Ltd.,ceo_pay_ratio,424.0,2020,
TE Connectivity Ltd.,emissions_scope_1,71479.0,2021,
TE Connectivity Ltd.,emissions_scope_2_market,289859.0,2021,
TE Connectivity Ltd.,emissions_scope_1,59936.0,2020,
TE Connectivity Ltd.,emissions_scope_2_market,456850.0,2020,
TE Connectivity Ltd.,emissions_scope_1,67048.0,2019,
TE Connectivity Ltd.,emissions_scope_2_market,501304.0,2019,
TE Connectivity Ltd.,emissions_scope_1,71312.0,2018,
TE Connectivity Ltd.,Scope 2 (Undefined),496519.0,2018,
TE Connectivity Ltd.,emissions_scope_1,77494.0,2017,
TE Connectivity Ltd.,Scope 2 (Undefined),458080.0,2017,
TE Connectivity Ltd.,Employees,85000.0,2021,
TE Connectivity Ltd.,Revenue,,2018,13.99B
TE Connectivity Ltd.,Revenue,,2019,13.45B
TE Connectivity Ltd.,Revenue,,2020,12.17B
TE Connectivity Ltd.,Revenue,,2021,14.92B
TE Connectivity Ltd.,"Ready for publishing (scope 1,2)",,2021,True
TE Connectivity Ltd.,Revenue,,2017,12.19B
TE Connectivity Ltd.,emissions_scope_3,3799670.0,2021,
TE Connectivity Ltd.,emissions_scope_3,2758751.0,2020,
TE Connectivity Ltd.,female_employees,29.0,2020,
TE Connectivity Ltd.,emissions_scope_2_location,495404.0,2020,
TE Connectivity Ltd.,total_energy,1215871.0,2020,
TE Connectivity Ltd.,Water_withdrawn_total,484.53248,2020,
TE Connectivity Ltd.,revenue_in_usd,12.2,2021,
"Becton, Dickinson and Company",emissions_scope_1,88607.0,2016,
"Becton, Dickinson and Company",emissions_scope_2_market,200666.0,2018,
"Becton, Dickinson and Company",emissions_scope_1,110794.0,2017,
"Becton, Dickinson and Company",emissions_scope_1,134615.0,2018,
"Becton, Dickinson and Company",emissions_scope_1,144005.0,2020,
"Becton, Dickinson and Company",emissions_scope_2_market,382377.0,2019,
"Becton, Dickinson and Company",emissions_scope_2_market,200069.0,2017,
"Becton, Dickinson and Company",emissions_scope_2_market,213105.0,2016,
"Becton, Dickinson and Company",emissions_scope_3,2251190.0,2020,
"Becton, Dickinson and Company",emissions_scope_2_market,346603.0,2020,
"Becton, Dickinson and Company",emissions_scope_1,147434.0,2019,
"Becton, Dickinson and Company",emissions_scope_3,2268302.0,2018,
"Becton, Dickinson and Company",ceo_pay_ratio,294.0,2020,
"Becton, Dickinson and Company",female_employees,39.0,2019,
"Becton, Dickinson and Company",emissions_scope_3,1786828.0,2016,
"Becton, Dickinson and Company",female_employees,37.0,2016,
"Becton, Dickinson and Company",emissions_scope_3,1965635.0,2017,
"Becton, Dickinson and Company",female_employees,38.0,2017,
"Becton, Dickinson and Company",female_employees,39.0,2018,
"Becton, Dickinson and Company",female_employees,39.0,2020,
"Becton, Dickinson and Company",ceo_pay_ratio,339.0,2018,
"Becton, Dickinson and Company",ceo_compensation_total,16014633.0,2019,
"Becton, Dickinson and Company",percentage_of_renewable_energy,31.0,2019,
"Becton, Dickinson and Company",ceo_compensation_total,13058840.0,2017,
"Becton, Dickinson and Company",ceo_compensation_total,13930461.0,2016,
"Becton, Dickinson and Company",ceo_compensation_total,14878808.0,2020,
"Becton, Dickinson and Company",percentage_of_renewable_energy,40.0,2017,
"Becton, Dickinson and Company",ceo_compensation_total,14973481.0,2018,
"Becton, Dickinson and Company",percentage_of_renewable_energy,36.0,2016,
"Becton, Dickinson and Company",ceo_pay_ratio,379.0,2019,
"Becton, Dickinson and Company",percentage_of_renewable_energy,21.0,2020,
"Becton, Dickinson and Company",percentage_of_renewable_energy,33.0,2018,
"Becton, Dickinson and Company",emissions_scope_3,2472880.0,2019,
"Becton, Dickinson and Company",net_zero_goal_year,2040.0,2020,
"Becton, Dickinson and Company",employee_turnover,24.5,2020,
"Becton, Dickinson and Company",net_zero_ milestones,,2020,"We have committed to reduce Scope 1 and 2 GHG emissions, 46% by 2030 (from a 2019 baseline) and to be carbon neutral across our direct operations by 2040. "
"Becton, Dickinson and Company",net_zero_goal,2040.0,2020,
"Becton, Dickinson and Company",renewable_energy,333932.4894,2020,
"Becton, Dickinson and Company",total_energy,1799444.217,2020,
"Becton, Dickinson and Company",Employees,75000.0,2021,
"Becton, Dickinson and Company",Revenue,,2018,15.98B
"Becton, Dickinson and Company",Revenue,,2019,17.29B
"Becton, Dickinson and Company",Revenue,,2020,17.12B
"Becton, Dickinson and Company",Revenue,,2021,20.25B
"Becton, Dickinson and Company",emissions_scope_3_purchased_goods_and_services,1147262.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_capital_goods,21263.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_fuel_and_energy_related_activities,91633.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_upstream_transportation_and_distribution,258876.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_waste_generated_in_operations,19678.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_business_travel,88737.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_employee commuting,52286.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_upstream_leased_assets,1273.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_use_of_sold_products,435675.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_end_of_life_treatment_of_sold_products,132961.0,2020,
"Becton, Dickinson and Company",emissions_scope_3_downstream_leased_assets,1546.0,2020,
"Becton, Dickinson and Company",Does the company have TCFD report?,,2020,False
"Becton, Dickinson and Company",Water_withdrawn_total,4432.0,2020,
"Becton, Dickinson and Company",Water_discharged,3876.0,2020,
"Becton, Dickinson and Company",water_withdrawal,,2020,26-50
"Becton, Dickinson and Company",Hazardous_waste,3041.0,2020,
"Becton, Dickinson and Company",Gender_balance_of_the_companys_executives_and_executive_board,27.0,2020,
"Becton, Dickinson and Company",Gender_balance_of_the_companys_executives_and_executive_board,25.0,2019,
"Becton, Dickinson and Company",Unadjusted_pay_gap,1.9,2020,
"Becton, Dickinson and Company",Unadjusted_pay_gap,6.0,2019,
"Becton, Dickinson and Company",emissions_scope_1,152299.0,2021,
"Becton, Dickinson and Company",emissions_scope_2_market,342202.0,2021,
"Becton, Dickinson and Company","Ready for publishing (scope 1,2)",,2021,True
"Becton, Dickinson and Company",Revenue,,2016,12.48B
"Becton, Dickinson and Company",Revenue,,2017,12.09B
"Becton, Dickinson and Company",emissions_scope_3,3552267.0,2021,
"Becton, Dickinson and Company",female_employees,40.0,2021,
"Becton, Dickinson and Company",Unadjusted_pay_gap,1.0,2021,
"Becton, Dickinson and Company",renewable_energy,339547.2161,2021,
"Becton, Dickinson and Company",total_energy,1873982.61,2021,
"Becton, Dickinson and Company",minority_pay_ratio,1.0,2021,
"Becton, Dickinson and Company",Water_withdrawn_total,4734.771,2021,
"Becton, Dickinson and Company",revenue_in_usd,18.7,2021,
Taiwan Semiconductor Manufacturing Company Limited,renewable_energy,1230000.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,female_employees,12.5,2020,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_2_market,7459856.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_2_location,8282509.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,employee_turnover,5.3,2020,
Taiwan Semiconductor Manufacturing Company Limited,total_energy,16919000.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_1,2004841.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_3,5511486.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,water_withdrawal,4.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,ceo_compensation_total,422.9,2020,
Taiwan Semiconductor Manufacturing Company Limited,percentage_of_renewable_energy,7.3,2020,
Taiwan Semiconductor Manufacturing Company Limited,carbon_footprint,15421700.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,Employees,54193.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,Revenue,,2018,1.03T
Taiwan Semiconductor Manufacturing Company Limited,Revenue,,2019,1.07T
Taiwan Semiconductor Manufacturing Company Limited,Revenue,,2020,1.34T
Taiwan Semiconductor Manufacturing Company Limited,Revenue,,2021,1.59T
Taiwan Semiconductor Manufacturing Company Limited,Does the company have TCFD report?,,2021,True
Taiwan Semiconductor Manufacturing Company Limited,net_zero_goal,2050.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,Water_withdrawn_total,77300.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_1,2071743.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_2_location,7350195.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_2_market,6697872.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_3,5307028.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,renewable_energy,918000.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,total_energy,14323000.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_1,2151937.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_2_market,8152497.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_2_location,9196964.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,emissions_scope_3,6049256.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,total_energy,19192000.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,renewable_energy,1671000.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,Water_withdrawn_total,82820.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,Water_withdrawn_total,64300.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,Hazardous_waste,197131.0,2019,
Taiwan Semiconductor Manufacturing Company Limited,Hazardous_waste,298400.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,Hazardous_waste,339623.0,2021,
Taiwan Semiconductor Manufacturing Company Limited,water_withdrawal,3.7,2019,
Taiwan Semiconductor Manufacturing Company Limited,water_withdrawal,3.8,2021,
Taiwan Semiconductor Manufacturing Company Limited,Gender_balance_total,37.8,2019,
Taiwan Semiconductor Manufacturing Company Limited,Gender_balance_total,37.1,2020,
Taiwan Semiconductor Manufacturing Company Limited,Gender_balance_total,35.4,2021,
Taiwan Semiconductor Manufacturing Company Limited,Gender_balance_of_the_companys_senior_management,11.1,2019,
Taiwan Semiconductor Manufacturing Company Limited,female_employees,13.6,2019,
Taiwan Semiconductor Manufacturing Company Limited,Gender_balance_of_the_companys_senior_management,10.0,2020,
Taiwan Semiconductor Manufacturing Company Limited,Gender_balance_of_the_companys_senior_management,8.3,2021,
Taiwan Semiconductor Manufacturing Company Limited,employee_turnover,4.9,2019,
Taiwan Semiconductor Manufacturing Company Limited,employee_turnover,6.8,2021,
Taiwan Semiconductor Manufacturing Company Limited,voluntary_turnover_rate,6.7,2021,
Taiwan Semiconductor Manufacturing Company Limited,voluntary_turnover_rate,5.1,2020,
Taiwan Semiconductor Manufacturing Company Limited,voluntary_turnover_rate,4.8,2019,
Taiwan Semiconductor Manufacturing Company Limited,revenue_in_usd,47.6,2021,
Schneider Electric S.E.,water_withdrawal,44.9,2020,
Schneider Electric S.E.,employee_turnover,16.1,2020,
Schneider Electric S.E.,emissions_scope_2_location,321153.0,2020,
Schneider Electric S.E.,emissions_scope_1,142658.0,2020,
Schneider Electric S.E.,net_zero_goal,2050.0,2020,
Schneider Electric S.E.,ceo_pay_ratio,115.0,2020,
Schneider Electric S.E.,total_energy,334550.5454,2020,
Schneider Electric S.E.,renewable_energy,586650.0,2020,
Schneider Electric S.E.,emissions_scope_1,142149.0,2020,
Schneider Electric S.E.,employee_turnover,6.9,2020,
Schneider Electric S.E.,ceo_pay_ratio,73.0,2020,
Schneider Electric S.E.,emissions_scope_2_location,321153.0,2020,
Schneider Electric S.E.,female_employees,23.0,2020,
Schneider Electric S.E.,emissions_scope_3,58955160.0,2020,
Schneider Electric S.E.,emissions_scope_2_market,145207.0,2020,
Schneider Electric S.E.,ceo_compensation_total,5278851.0,2020,
Schneider Electric S.E.,carbon_footprint,131691000.0,2020,
Schneider Electric S.E.,percentage_of_renewable_energy,58.0,2020,
Schneider Electric S.E.,net_zero_goal_year,2050.0,2020,
Schneider Electric S.E.,net_zero_ milestones,,2020,By 2030: - Reach net-zero operational emissions and reduction of emissions_scope_3 by 35% (versus 2017) as part of the Groups validated 1.5°C Science-Based Target - Consume 100% renewable electricity - Double energy productivity (versus 2005) - Switch to 100% electric cars - Provide access to energy to 100 million people
Schneider Electric S.E.,Employees,128000.0,2021,
Schneider Electric S.E.,Revenue,,2018,25.72B
Schneider Electric S.E.,Revenue,,2019,27.16B
Schneider Electric S.E.,Revenue,,2020,25.16B
Schneider Electric S.E.,Revenue,,2021,28.91B
Schneider Electric S.E.,net_zero_goal,2050.0,2021,
Schneider Electric S.E.,ceo_pay_ratio,131.0,2021,
Schneider Electric S.E.,ceo_pay_ratio,73.0,2019,
Schneider Electric S.E.,Gender_balance_of_the_companys_workforce,33.0,2019,
Schneider Electric S.E.,Gender_balance_of_the_companys_workforce,34.0,2021,
Schneider Electric S.E.,Gender_balance_of_the_companys_workforce,32.0,2018,
Schneider Electric S.E.,Gender_balance_of_the_companys_workforce,33.0,2020,
Schneider Electric S.E.,female_employees,23.0,2021,
Schneider Electric S.E.,female_employees,22.0,2019,
Schneider Electric S.E.,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),42.0,2019,
Schneider Electric S.E.,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),42.0,2020,
Schneider Electric S.E.,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),42.0,2021,
Schneider Electric S.E.,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),38.0,2018,
Schneider Electric S.E.,Gender_balance_of_the_companys_executives_and_executive_board,25.0,2019,
Schneider Electric S.E.,Gender_balance_of_the_companys_executives_and_executive_board,38.0,2020,
Schneider Electric S.E.,Gender_balance_of_the_companys_executives_and_executive_board,44.0,2021,
Schneider Electric S.E.,Gender_balance_of_the_companys_executives_and_executive_board,25.0,2018,
Schneider Electric S.E.,Gender_balance_of_the_companys_senior_management,23.0,2021,
Schneider Electric S.E.,Gender_balance_of_the_companys_senior_management,23.0,2020,
Schneider Electric S.E.,Gender_balance_of_the_companys_senior_management,22.0,2019,
Schneider Electric S.E.,emissions_scope_1,140936.0,2021,
Schneider Electric S.E.,emissions_scope_1,180751.0,2019,
Schneider Electric S.E.,emissions_scope_1,189870.0,2018,
Schneider Electric S.E.,Does the company have TCFD report?,,2021,True
Schneider Electric S.E.,Unadjusted_pay_gap,26.9,2021,
