Column1,name,label,value,reporting_period
459,Danone S.A.,female_employees,53,2021
460,Danone S.A.,Gender_balance_total,31,2020
461,Danone S.A.,Gender_balance_of_the_company’s_board_of_directors_and_nonexecutive_board_(or_supervisory_board),43,2020
462,Danone S.A.,Gender_balance_of_the_company’s_executives_and_executive_board,43,2020
463,Danone S.A.,Gender_balance_of_the_company’s_senior_management,41,2020
464,Danone S.A.,female_employees,52,2020
465,Danone S.A.,employee_turnover,14,2020
466,Danone S.A.,employee_turnover,19,2021
467,Koninklijke Ahold Delhaize N.V.,UN_GC_SBT_(approved),True,2021
468,Koninklijke Ahold Delhaize N.V.,Does_company_use_products_from_Palm_Oil?,True,2021
469,Koninklijke Ahold Delhaize N.V.,Does_company_use_products_from_Cattle?,True,2021
470,Koninklijke Ahold Delhaize N.V.,Does_company_use_products_from_Soy?,True,2021
471,Koninklijke Ahold Delhaize N.V.,Does_company_use_products_from_Pulp_or_Paper?,True,2021
472,Koninklijke Ahold Delhaize N.V.,forest500_link,True,2021
473,Koninklijke Ahold Delhaize N.V.,UN_GC_Participant,True,2021
474,Koninklijke Ahold Delhaize N.V.,Arabesque_GC_score,55.47,2021
475,Koninklijke Ahold Delhaize N.V.,Arabesque_ESG_score,51.25,2021
476,Koninklijke Ahold Delhaize N.V.,Long-term_temperature,2°C,2021
477,Koninklijke Ahold Delhaize N.V.,Near-term_temperature,2°C,2021
478,Koninklijke Ahold Delhaize N.V.,ceo_pay_ratio,122,2020
479,Koninklijke Ahold Delhaize N.V.,female_employees,39,2020
480,Koninklijke Ahold Delhaize N.V.,emissions_scope_1,1579000,2020
481,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_location,1820000,2020
482,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_market,1457000,2020
483,Koninklijke Ahold Delhaize N.V.,emissions_scope_3,65930000,2020
484,Koninklijke Ahold Delhaize N.V.,revenue_in_usd,84.3,2021
485,Koninklijke Ahold Delhaize N.V.,emissions_scope_1,1794000,2021
486,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_location,1770000,2021
487,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_market,1099000,2021
488,Koninklijke Ahold Delhaize N.V.,emissions_scope_1,1823000,2022
489,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_location,1668000,2022
490,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_market,114000,2022
491,Koninklijke Ahold Delhaize N.V.,total_energy,6973000,2022
492,Koninklijke Ahold Delhaize N.V.,total_energy,6835000,2021
493,Koninklijke Ahold Delhaize N.V.,net_zero_goal,2050,2022
494,Koninklijke Ahold Delhaize N.V.,emissions_scope_3,62974000,2021
495,Koninklijke Ahold Delhaize N.V.,total_energy,6561000,2020
496,Koninklijke Ahold Delhaize N.V.,Water_discharged,8307,2022
497,Koninklijke Ahold Delhaize N.V.,Water_discharged,7887,2021
498,Koninklijke Ahold Delhaize N.V.,female_employees,54,2021
499,Koninklijke Ahold Delhaize N.V.,female_employees,54,2022
500,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_senior_management,40,2022
501,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_executives_and_executive_board,29,2022
502,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_executives_and_executive_board,17,2021
503,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_senior_management,40,2021
504,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_board_of_directors_and_nonexecutive_board_(or_supervisory_board),33,2021
505,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_board_of_directors_and_nonexecutive_board_(or_supervisory_board),33,2022
506,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_workforce,,2021
507,Koninklijke Ahold Delhaize N.V.,Gender_balance_total,53,2022
508,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_senior_management,25,2020
509,Koninklijke Ahold Delhaize N.V.,Gender_balance_total,58,2021
510,Koninklijke Ahold Delhaize N.V.,employee_turnover,63,2022
511,Koninklijke Ahold Delhaize N.V.,employee_turnover,62,2021
512,Koninklijke Ahold Delhaize N.V.,emissions_scope_1,1699000,2019
513,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_location,1926000,2019
514,Koninklijke Ahold Delhaize N.V.,emissions_scope_2_market,1772,2019
515,Koninklijke Ahold Delhaize N.V.,total_energy,6649000,2019
516,Koninklijke Ahold Delhaize N.V.,Water_discharged,6824,2019
517,Koninklijke Ahold Delhaize N.V.,Water_discharged,7237,2020
518,Koninklijke Ahold Delhaize N.V.,Gender_balance_total,,2019
519,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_board_of_directors_and_nonexecutive_board_(or_supervisory_board),,2019
520,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_senior_management,,2019
521,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_executives_and_executive_board,,2019
522,Koninklijke Ahold Delhaize N.V.,female_employees,,2019
523,Koninklijke Ahold Delhaize N.V.,Gender_balance_total,54,2020
524,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_board_of_directors_and_nonexecutive_board_(or_supervisory_board),40,2020
525,Koninklijke Ahold Delhaize N.V.,Gender_balance_of_the_company’s_executives_and_executive_board,34,2020
526,Akzo Nobel N.V.,ceo_pay_ratio,71.3,2018
527,Akzo Nobel N.V.,emissions_scope_2_market,226,2018
528,Akzo Nobel N.V.,employee_turnover,14,2018
529,Akzo Nobel N.V.,emissions_scope_3,14,2018
530,Akzo Nobel N.V.,emissions_scope_3,12.6,2020
531,Akzo Nobel N.V.,ceo_pay_ratio,70.3,2017
532,Akzo Nobel N.V.,emissions_scope_1,58.29,2019
533,Akzo Nobel N.V.,emissions_scope_1,62.90,2018
534,Akzo Nobel N.V.,employee_turnover,13,2017
535,Akzo Nobel N.V.,employee_turnover,12,2016
536,Akzo Nobel N.V.,emissions_scope_1,69.66,2017
537,Akzo Nobel N.V.,emissions_scope_2_market,237.8,2017
538,Akzo Nobel N.V.,ceo_pay_ratio,81.9,2019
539,Akzo Nobel N.V.,ceo_pay_ratio,71.4,2016
540,Akzo Nobel N.V.,emissions_scope_2_market,183.1,2019
541,Akzo Nobel N.V.,employee_turnover,14,2019
542,Akzo Nobel N.V.,emissions_scope_1,72.72,2016
543,Akzo Nobel N.V.,emissions_scope_1,57.16,2020
544,Akzo Nobel N.V.,emissions_scope_3,13.6,2019
545,Akzo Nobel N.V.,emissions_scope_2_market,244.3,2016
546,Akzo Nobel N.V.,female_employees,27,2019
547,Akzo Nobel N.V.,employee_turnover,13,2020
548,Akzo Nobel N.V.,female_employees,27,2020
549,Akzo Nobel N.V.,emissions_scope_2_market,168.2,2020
550,Akzo Nobel N.V.,ceo_pay_ratio,126.4,2020
551,Akzo Nobel N.V.,ceo_compensation_total,2899883,2018
552,Akzo Nobel N.V.,ceo_compensation_total,3518900,2016
553,Akzo Nobel N.V.,percentage_of_renewable_energy,30,2017
554,Akzo Nobel N.V.,ceo_compensation_total,3561212,2019
555,Akzo Nobel N.V.,percentage_of_renewable_energy,27,2016
556,Akzo Nobel N.V.,percentage_of_renewable_energy,33,2020
557,Akzo Nobel N.V.,ceo_compensation_total,2825863,2017
558,Akzo Nobel N.V.,percentage_of_renewable_energy,31,2019
559,Akzo Nobel N.V.,percentage_of_renewable_energy,31,2018
560,Akzo Nobel N.V.,ceo_compensation_total,5561689,2020
561,Akzo Nobel N.V.,emissions_scope_1,,2021
562,Akzo Nobel N.V.,UN_GC_Business_ambition_for_1.5c,True,2021
563,Akzo Nobel N.V.,UN_GC_CEO_Water_Mandate,True,2021
564,Akzo Nobel N.V.,UN_GC_SBT_(approved),True,2021
565,Akzo Nobel N.V.,UN_GC_Target_Gender_Equality,True,2021
566,Akzo Nobel N.V.,UN_GC_Participant,True,2021
567,Akzo Nobel N.V.,Arabesque_GC_score,65.36,2021
568,Akzo Nobel N.V.,Arabesque_ESG_score,65.79,2021
569,Akzo Nobel N.V.,Long-term_temperature,1.5°C,2021
570,Akzo Nobel N.V.,Near-term_temperature,1.5°C,2021
571,Akzo Nobel N.V.,revenue_in_usd,10.7,2021
572,Alphabet Inc.,emissions_scope_1,66549,2017
573,Alphabet Inc.,female_employees,25.5,2018
574,Alphabet Inc.,emissions_scope_3,12900467,2018
575,Alphabet Inc.,ceo_pay_ratio,0.000005,2017
576,Alphabet Inc.,emissions_scope_2_market,684236,2018
577,Alphabet Inc.,total_energy,15439538,2020
578,Alphabet Inc.,emissions_scope_2_market,509334,2017
579,Alphabet Inc.,carbon_offsets,"5,725,635",2019
580,Alphabet Inc.,renewable_energy,15138543,2020
581,Alphabet Inc.,renewable_energy,"7,609,089",2017
582,Alphabet Inc.,total_energy,12749548,2019
583,Alphabet Inc.,emissions_scope_2_location,3301392,2017
584,Alphabet Inc.,emissions_scope_2_location,5116949,2019
585,Alphabet Inc.,female_employees,25,2017
586,Alphabet Inc.,emissions_scope_1,66218,2016
587,Alphabet Inc.,total_energy,"8,029,409",2017
588,Alphabet Inc.,total_energy,"10,572,485",2018
589,Alphabet Inc.,female_employees,26.1,2019
590,Alphabet Inc.,total_energy,"6,513,719",2016
591,Alphabet Inc.,renewable_energy,171237198,2019
592,Alphabet Inc.,carbon_offsets,"3,282,800",2016
593,Alphabet Inc.,emissions_scope_1,38694,2020
594,Alphabet Inc.,emissions_scope_2_location,5865095,2020
595,Alphabet Inc.,emissions_scope_2_market,794267,2019
596,Alphabet Inc.,emissions_scope_2_market,911415,2020
597,Alphabet Inc.,female_employees,,2020
598,Alphabet Inc.,emissions_scope_2_location,4344686,2018
599,Alphabet Inc.,emissions_scope_2_location,2902554,2016
600,Alphabet Inc.,emissions_scope_1,66686,2019
601,Alphabet Inc.,renewable_energy,"3,770,571",2016
602,Alphabet Inc.,renewable_energy,"10,104,295",2018
603,Alphabet Inc.,emissions_scope_1,63521,2018
604,Alphabet Inc.,ceo_pay_ratio,1085,2019
605,Alphabet Inc.,emissions_scope_2_market,1518643,2016
606,Alphabet Inc.,carbon_offsets,"4,871,674",2018
607,Alphabet Inc.,emissions_scope_3,9376000,2020
608,Alphabet Inc.,emissions_scope_3,1292268,2016
609,Alphabet Inc.,emissions_scope_3,2719024,2017
610,Alphabet Inc.,ceo_pay_ratio,27,2020
611,Alphabet Inc.,carbon_offsets,"3,724,001",2017
612,Alphabet Inc.,emissions_scope_3,11669000,2019
613,Alphabet Inc.,female_employees,24,2016
614,Alphabet Inc.,ceo_pay_ratio,0.000004,2018
615,Alphabet Inc.,ceo_compensation_total,"1,333,557",2017
616,Alphabet Inc.,ceo_compensation_total,"199,718,200",2016
617,Alphabet Inc.,ceo_compensation_total,"1,881,066",2018
618,Alphabet Inc.,ceo_compensation_total,"280,621,552",2019
619,Alphabet Inc.,ceo_compensation_total,"7,425,547",2020
620,Alphabet Inc.,Employees,174014,2021
621,Alphabet Inc.,Revenue,136.82B,2018
622,Alphabet Inc.,Revenue,161.86B,2019
623,Alphabet Inc.,Revenue,182.53B,2020
624,Alphabet Inc.,Revenue,257.64B,2021
625,Alphabet Inc.,adult,No,
626,Alphabet Inc.,alcoholic,No,
627,Alphabet Inc.,catholic,No,
628,Alphabet Inc.,coal,No,
629,Alphabet Inc.,controversialWeapons,No,
630,Alphabet Inc.,furLeather,No,
631,Alphabet Inc.,gambling,No,
632,Alphabet Inc.,gmo,No,
633,Alphabet Inc.,militaryContract,No,
634,Alphabet Inc.,nuclear,No,
635,Alphabet Inc.,pesticides,No,
636,Alphabet Inc.,smallArms,No,
637,Alphabet Inc.,tobacco,No,
638,Alphabet Inc.,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,
639,Alphabet Inc.,former_names,Google,2021
640,Alphabet Inc.,Risk:_Sustainalytics,24.3,2021
641,Alphabet Inc.,relatedControversy,,2021
642,Alphabet Inc.,Water_withdrawn_total,21535,2020
643,Alphabet Inc.,Water_discharged,7344,2020
644,Alphabet Inc.,net_zero_goal,2030,2020
645,Alphabet Inc.,Gender_balance_of_the_company’s_workforce,32,2020
646,Alphabet Inc.,Gender_balance_of_the_company’s_workforce,32.5,2021
647,Alphabet Inc.,"Commitment_to_ensure_diversity_in_the_supply_chain,_including_support_for_women_owned_businesses_in_the_supply_chain",True,2020
648,Alphabet Inc.,Commitment_to_ensure_equal_access_to_training_and_career_development_irrespective_of_gender,True,2020
649,Alphabet Inc.,Paid_leave_programs_(at_least_2/3_paid)_for_child_care_to_both_primary_or_secondary_carers_globally_or_at_least_in_the_country_of_incorporation,True,2020
650,Alphabet Inc.,"Commitment_to_the_safety_of_employees_in_the_workplace,_in_travel_to_and_from_the_workplace_and_on_company_related_business,_as_well_as_safety_of_vendors_in_the_workplace",True,2020
651,Alphabet Inc.,"Prohibits_all_forms_of_violence_in_the_workplace,_including_verbal,_physical_and_sexual_harassment",True,2020
652,Alphabet Inc.,"Commitment_to_reduce_social_risks_in_its_supply_chain_such_as_forbid_business_related_activities_that_condone,_support,_or_otherwise_participate_in_trafficking,_force_and_child_labour_or_sexual_exploitation",True,2020
653,Alphabet Inc.,Employees,135301,2020
654,Alphabet Inc.,relatedControversy,"In 2017, Alphabet Inc. sued Uber over technology similar to Alphabet's proprietary self-driving car technology. Alphabet's autonomous vehicle technology had been under development for a decade by Alphabet's Waymo (self-driving vehicle division).",2020
655,Alphabet Inc.,Arabesque_GC_score,46.54,2021
656,Alphabet Inc.,Arabesque_ESG_score,52.11,2021
657,Alphabet Inc.,Long-term_temperature,2.7°C,2021
658,Alphabet Inc.,Near-term_temperature,1.5°C,2021
659,Alphabet Inc.,S&P500,True,2021
660,Alphabet Inc.,emissions_scope_1,45073,2021
661,Alphabet Inc.,emissions_scope_2_market,1823132,2021
662,Alphabet Inc.,emissions_scope_2_location,6576239,2021
663,Alphabet Inc.,"Ready for publishing (scope 1,2)",True,2021
664,Alphabet Inc.,Revenue,110.9B,2017
665,Alphabet Inc.,nasdaq100,True,2021
666,Alphabet Inc.,Ready for publishing (scope 3),True,2021
667,Alphabet Inc.,emissions_scope_3,9503000,2021
668,Alphabet Inc.,Gender_balance_of_the_company’s_senior_management,27.1,2021
669,Alphabet Inc.,Gender_balance_of_the_company’s_senior_management,26.7,2020
670,Alphabet Inc.,Water_withdrawn_total,19536,2019
671,Alphabet Inc.,Water_discharged,6620,2019
672,Alphabet Inc.,Water_withdrawn_total,23836,2021
673,Alphabet Inc.,Water_discharged,6567,2021
674,Alphabet Inc.,revenue_in_usd,181.7,2021
675,ENEL SPA,UN_GC_Business_ambition_for_1.5c,True,2021
676,ENEL SPA,UN_GC_Carbon_pricing_champions,True,2021
677,ENEL SPA,UN_GC_CEO_Water_Mandate,True,2021
678,ENEL SPA,UN_GC_CFO_Principles,True,2021
679,ENEL SPA,UN_GC_SBT_(approved),True,2021
680,ENEL SPA,UN_GC_Target_Gender_Equality,True,2021
681,ENEL SPA,UN_GC_Signatory_to_Women_Empowerment_Principles,True,2021
682,ENEL SPA,UN_GC_Participant,True,2021
683,ENEL SPA,Arabesque_GC_score,61.48,2021
684,ENEL SPA,Arabesque_ESG_score,54.37,2021
685,ENEL SPA,Long-term_temperature,2°C,2021
686,ENEL SPA,Near-term_temperature,1.5°C,2021
687,Xinyi Solar Holdings Limited,total_energy,23344,2021
688,Xinyi Solar Holdings Limited,total_energy,19634,2020
689,Xinyi Solar Holdings Limited,Water_discharged,13.7,2021
690,Xinyi Solar Holdings Limited,Water_discharged,12.4,2020
691,Xinyi Solar Holdings Limited,emissions_scope_1,237.04,2021
692,Xinyi Solar Holdings Limited,emissions_scope_1,176,2020
693,Xinyi Solar Holdings Limited,Scope 2 (Undefined),15120,2020
694,Xinyi Solar Holdings Limited,Scope 2 (Undefined),18733,2021
695,Xinyi Solar Holdings Limited,employee_turnover,25.9,2020
696,Xinyi Solar Holdings Limited,employee_turnover,31.3,2021
697,Xinyi Solar Holdings Limited,Gender_balance_total,6.8,2021
698,Xinyi Solar Holdings Limited,Gender_balance_total,6.3,2020
699,Xinyi Solar Holdings Limited,net_zero_goal,2050,2021
700,Xinyi Solar Holdings Limited,revenue_in_usd,2.5,2021
701,Koninklijke Philips NV,Arabesque_GC_score,66,2021
702,Koninklijke Philips NV,Arabesque_ESG_score,54.31,2021
703,Koninklijke Philips NV,Long-term_temperature,1.5°C,2021
704,Koninklijke Philips NV,Near-term_temperature,1.5°C,2021
705,Koninklijke Philips NV,Employees,78548,2021
706,Koninklijke Philips NV,Revenue,18.12B,2018
707,Koninklijke Philips NV,Revenue,17.15B,2019
708,Koninklijke Philips NV,Revenue,17.31B,2020
709,Koninklijke Philips NV,Revenue,17.16B,2021
710,Koninklijke Philips NV,adult,No,2022
711,Koninklijke Philips NV,alcoholic,No,2022
712,Koninklijke Philips NV,catholic,No,2022
713,Koninklijke Philips NV,coal,No,2022
714,Koninklijke Philips NV,controversialWeapons,No,2022
715,Koninklijke Philips NV,furLeather,No,2022
716,Koninklijke Philips NV,gambling,No,2022
717,Koninklijke Philips NV,gmo,No,2022
718,Koninklijke Philips NV,militaryContract,No,2022
719,Koninklijke Philips NV,nuclear,No,2022
720,Koninklijke Philips NV,pesticides,No,2022
721,Koninklijke Philips NV,smallArms,No,2022
722,Koninklijke Philips NV,tobacco,No,2022
723,Koninklijke Philips NV,relatedControversy,Customer Incidents,2022
724,Koninklijke Philips NV,Risk:_Sustainalytics,23.4,2022
725,Koninklijke Philips NV,Animal_testing?,True,2022
726,Koninklijke Philips NV,peerGroup,Healthcare,2022
727,Koninklijke Philips NV,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
728,Koninklijke Philips NV,emissions_scope_1,,2021
729,Koninklijke Philips NV,emissions_scope_2_location,182308,2020
730,Koninklijke Philips NV,emissions_scope_1,32286,2020
731,Koninklijke Philips NV,emissions_scope_2_market,2675,2020
732,Koninklijke Philips NV,emissions_scope_3_purchased_goods_and_services,2084893,2020
733,Koninklijke Philips NV,emissions_scope_3_capital_goods,160378,2020
734,Koninklijke Philips NV,emissions_scope_3_fuel_and_energy_related_activities,219914,2020
735,Koninklijke Philips NV,emissions_scope_3_waste_generated_in_operations,5118,2020
736,Koninklijke Philips NV,emissions_scope_3_business_travel,70454,2020
737,Koninklijke Philips NV,emissions_scope_3_employee commuting,73549,2020
738,Koninklijke Philips NV,emissions_scope_3_downstream_transportation_and_distribution,429479,2020
739,Koninklijke Philips NV,emissions_scope_3_use_of_sold_products,31033765,2020
740,Koninklijke Philips NV,emissions_scope_3_end_of_life_treatment_of_sold_products,66449,2020
741,Koninklijke Philips NV,total_energy,559975,2020
742,Koninklijke Philips NV,renewable_energy,401377,2020
743,Koninklijke Philips NV,Does the company have TCFD report?,True,2020
744,Koninklijke Philips NV,carbon_offsets,63000,2020
745,Koninklijke Philips NV,Water_withdrawn_total,777.47,2020
746,Koninklijke Philips NV,Water_discharged,311.67,2020
747,Koninklijke Philips NV,water_withdrawal,29.61,2020
748,Koninklijke Philips NV,Unadjusted_pay_gap,12.8,2020
749,Koninklijke Philips NV,Gender_balance_of_the_company’s_senior_management,33,2020
750,Koninklijke Philips NV,employee_turnover,13,2020
751,Koninklijke Philips NV,Gender_balance_of_the_company’s_executives_and_executive_board,24,2020
752,Koninklijke Philips NV,Gender_balance_total,39,2020
